Estacion,Fecha,Tmax,Tmin
Prado,9/16/2014 0:00,18.7,6.6
Prado,9/17/2014 0:00,20,8.5
Prado,9/18/2014 0:00,20.5,10
Prado,9/19/2014 0:00,20.4,14.5
Prado,9/20/2014 0:00,16,13.2
Prado,9/21/2014 0:00,18.3,12.8
Prado,9/22/2014 0:00,21.6,10.5
Prado,9/23/2014 0:00,19.4,12.7
Prado,9/24/2014 0:00,22.7,11.5
Prado,9/25/2014 0:00,24.2,9.8
Prado,9/26/2014 0:00,16.1,11.5
Prado,9/27/2014 0:00,19.4,5.6
Prado,9/28/2014 0:00,21.2,11.3
Prado,9/29/2014 0:00,20,13.6
Prado,9/30/2014 0:00,22.1,11.4
Prado,10/1/2014 0:00,14.8,13
Prado,10/2/2014 0:00,15.8,8.5
Prado,10/3/2014 0:00,18.2,11.8
Prado,10/4/2014 0:00,19.4,14.5
Prado,10/5/2014 0:00,21.3,14.8
Prado,10/6/2014 0:00,20.6,16.2
Prado,10/7/2014 0:00,22.2,13.5
Prado,10/8/2014 0:00,27,14
Prado,10/9/2014 0:00,23.4,19
Prado,10/10/2014 0:00,15.1,12.4
Prado,10/11/2014 0:00,18,11.6
Prado,10/12/2014 0:00,19.4,11.2
Prado,10/13/2014 0:00,22.9,11.6
Prado,10/14/2014 0:00,25.4,11.9
Prado,10/15/2014 0:00,27.4,14.3
Prado,10/16/2014 0:00,24.9,18.5
Prado,10/17/2014 0:00,24.9,14.8
Prado,10/18/2014 0:00,23.7,16.6
Prado,10/19/2014 0:00,21.8,16.6
Prado,10/20/2014 0:00,19.4,14.4
Prado,10/21/2014 0:00,27.1,13
Prado,10/22/2014 0:00,30.2,16.2
Prado,10/23/2014 0:00,28.6,17
Prado,10/24/2014 0:00,27.8,18.5
Prado,10/25/2014 0:00,26.8,18.5
Prado,10/26/2014 0:00,30.8,18.2
Prado,10/27/2014 0:00,33,20
Prado,10/28/2014 0:00,24.2,19.4
Prado,10/29/2014 0:00,19,15
Prado,10/30/2014 0:00,22.9,13.5
Prado,10/31/2014 0:00,21.2,13
Prado,11/1/2014 0:00,16,14.2
Prado,11/2/2014 0:00,16.8,14
Prado,11/3/2014 0:00,17.4,14.2
Prado,11/4/2014 0:00,18.3,13
Prado,11/5/2014 0:00,22.6,9.5
Prado,11/6/2014 0:00,25.6,11.7
Prado,11/7/2014 0:00,25.8,14.6
Prado,11/8/2014 0:00,27.2,13
Prado,11/9/2014 0:00,25,13.4
Prado,11/10/2014 0:00,29.2,15.5
Prado,11/11/2014 0:00,25.2,16.8
Prado,11/12/2014 0:00,24,18.5
Prado,11/13/2014 0:00,19.1,13
Prado,11/14/2014 0:00,26.8,11.5
Prado,11/15/2014 0:00,30.8,17.6
Prado,11/16/2014 0:00,25.2,19
Prado,11/17/2014 0:00,29,13.8
Prado,11/18/2014 0:00,30.8,16.4
Prado,11/19/2014 0:00,30.3,20.9
Prado,11/20/2014 0:00,23,14.7
Prado,11/21/2014 0:00,20.1,18
Prado,11/22/2014 0:00,20,14.6
Prado,11/23/2014 0:00,28,13.7
Prado,11/24/2014 0:00,21.8,16.1
Prado,11/25/2014 0:00,21.2,16.8
Prado,11/26/2014 0:00,21.1,11.7
Prado,11/27/2014 0:00,25.7,11
Prado,11/28/2014 0:00,29.4,15.5
Prado,11/29/2014 0:00,32.9,17
Prado,11/30/2014 0:00,21.9,21.2
Prado,12/1/2014 0:00,19.8,16.9
Prado,12/2/2014 0:00,19.4,17.8
Prado,12/3/2014 0:00,23.8,16.7
Prado,12/4/2014 0:00,28.8,14.6
Prado,12/5/2014 0:00,31.8,17
Prado,12/6/2014 0:00,33.2,18.3
Prado,12/7/2014 0:00,28.3,20.6
Prado,12/8/2014 0:00,24.4,17.5
Prado,12/9/2014 0:00,29,20
Prado,12/10/2014 0:00,23.4,19
Prado,12/11/2014 0:00,21.2,16.2
Prado,12/12/2014 0:00,25,15.6
Prado,12/13/2014 0:00,25.5,17.4
Prado,12/14/2014 0:00,22,17.5
Prado,12/15/2014 0:00,26.4,13.8
Prado,12/16/2014 0:00,26.2,19.5
Prado,12/17/2014 0:00,25,19.1
Prado,12/18/2014 0:00,27.6,19.6
Prado,12/19/2014 0:00,33.6,20.9
Prado,12/20/2014 0:00,27.2,20.9
Prado,12/21/2014 0:00,19.4,16.6
Prado,12/22/2014 0:00,20.5,13
Prado,12/23/2014 0:00,23.2,11.5
Prado,12/24/2014 0:00,28.4,12.9
Prado,12/25/2014 0:00,31.2,17.9
Prado,12/26/2014 0:00,32.2,22.5
Prado,12/27/2014 0:00,27.1,18.8
Prado,12/28/2014 0:00,27.8,21
Prado,12/29/2014 0:00,30.4,20.4
Prado,12/30/2014 0:00,30.8,22.7
Prado,12/31/2014 0:00,30.4,21.2
Prado,1/1/2015 0:00,24.8,19.4
Prado,1/2/2015 0:00,21.7,17
Prado,1/3/2015 0:00,29,14.1
Prado,1/4/2015 0:00,20.9,17.6
Prado,1/5/2015 0:00,32.8,14.8
Prado,1/6/2015 0:00,25.7,20.8
Prado,1/7/2015 0:00,28,20.6
Prado,1/8/2015 0:00,28.7,19.8
Prado,1/9/2015 0:00,28.6,20
Prado,1/10/2015 0:00,28.2,22.4
Prado,1/11/2015 0:00,30.2,23
Prado,1/12/2015 0:00,31.8,22
Prado,1/13/2015 0:00,23.5,22
Prado,1/14/2015 0:00,25.4,20.6
Prado,1/15/2015 0:00,25.9,20.8
Prado,1/16/2015 0:00,29.9,14
Prado,1/17/2015 0:00,23,19.4
Prado,1/18/2015 0:00,28.2,15.5
Prado,1/19/2015 0:00,25.2,18.3
Prado,1/20/2015 0:00,23.8,19.6
Prado,1/21/2015 0:00,24.1,13.6
Prado,1/22/2015 0:00,26.8,15.1
Prado,1/23/2015 0:00,28,18.1
Prado,1/24/2015 0:00,28.2,19.9
Prado,1/25/2015 0:00,30.8,20.8
Prado,1/26/2015 0:00,31.2,21
Prado,1/27/2015 0:00,34.4,23.6
Prado,1/28/2015 0:00,23.4,20.2
Prado,1/29/2015 0:00,21.5,18.2
Prado,1/30/2015 0:00,24.3,13.6
Prado,1/31/2015 0:00,27.1,15.1
Prado,2/1/2015 0:00,27.8,17.9
Prado,2/2/2015 0:00,27.7,19.7
Prado,2/3/2015 0:00,26.6,19.5
Prado,2/4/2015 0:00,29.7,21.4
Prado,2/5/2015 0:00,31.5,20.2
Prado,2/6/2015 0:00,28.4,20.5
Prado,2/7/2015 0:00,27.7,18.6
Prado,2/8/2015 0:00,31.6,19.1
Prado,2/9/2015 0:00,29.1,22.3
Prado,2/10/2015 0:00,25.9,22.4
Prado,2/11/2015 0:00,28.8,18
Prado,2/12/2015 0:00,31.5,19
Prado,2/13/2015 0:00,22.4,19.3
Prado,2/14/2015 0:00,23.8,16.3
Prado,2/15/2015 0:00,26.2,18.2
Prado,2/16/2015 0:00,27.6,18.1
Prado,2/17/2015 0:00,30.4,18.5
Prado,2/18/2015 0:00,31,19.4
Prado,2/19/2015 0:00,21,19.5
Prado,2/20/2015 0:00,22.7,18.6
Prado,2/21/2015 0:00,25.9,17.2
Prado,2/22/2015 0:00,28.2,18.2
Prado,2/23/2015 0:00,30.3,20.4
Prado,2/24/2015 0:00,32.6,21.8
Prado,2/25/2015 0:00,26.4,21.1
Prado,2/26/2015 0:00,27.2,22
Prado,2/27/2015 0:00,24.5,21.7
Prado,2/28/2015 0:00,24.8,12.3
Prado,3/1/2015 0:00,28.5,18.1
Prado,3/2/2015 0:00,29.7,19.6
Prado,3/3/2015 0:00,29.7,19.6
Prado,3/4/2015 0:00,25.2,21.4
Prado,3/5/2015 0:00,25.7,19.8
Prado,3/6/2015 0:00,29.2,16.6
Prado,3/7/2015 0:00,29,17.9
Prado,3/8/2015 0:00,29.8,18.5
Prado,3/9/2015 0:00,29.1,20
Prado,3/10/2015 0:00,29.7,20.4
Prado,3/11/2015 0:00,27.6,18.8
Prado,3/12/2015 0:00,28,18.5
Prado,3/13/2015 0:00,32,18.2
Prado,3/14/2015 0:00,29.4,19.5
Prado,3/15/2015 0:00,25.1,20.3
Prado,3/16/2015 0:00,26.8,15.4
Prado,3/17/2015 0:00,30.6,15.5
Prado,3/18/2015 0:00,30.2,17.8
Prado,3/19/2015 0:00,29.9,17.6
Prado,3/20/2015 0:00,30.4,20
Prado,3/21/2015 0:00,20,17
Prado,3/22/2015 0:00,19.2,14.8
Prado,3/23/2015 0:00,20.1,14.2
Prado,3/24/2015 0:00,21,11.3
Prado,3/25/2015 0:00,17.1,16.1
Prado,3/26/2015 0:00,20.3,16.6
Prado,3/27/2015 0:00,20.8,16.8
Prado,3/28/2015 0:00,21.5,10.3
Prado,3/29/2015 0:00,27.7,15.1
Prado,3/30/2015 0:00,26.4,17.5
Prado,3/31/2015 0:00,22.2,17.6
Prado,4/1/2015 0:00,25.4,11.6
Prado,4/2/2015 0:00,30.4,14
Prado,4/3/2015 0:00,30.3,17
Prado,4/4/2015 0:00,23.5,20.2
Prado,4/5/2015 0:00,22.8,19.6
Prado,4/7/2015 0:00,21.9,11.1
Prado,4/8/2015 0:00,25.8,14
Prado,4/9/2015 0:00,27.2,16.1
Prado,4/10/2015 0:00,28,16
Prado,4/11/2015 0:00,22.2,18.8
Prado,4/12/2015 0:00,23.4,10
Prado,4/13/2015 0:00,30.2,15
Prado,4/14/2015 0:00,26.6,14.6
Prado,4/15/2015 0:00,23.2,19.1
Prado,4/16/2015 0:00,26,18.2
Prado,4/17/2015 0:00,20.7,16.3
Prado,4/18/2015 0:00,22,15.6
Prado,4/19/2015 0:00,25.8,13.6
Prado,4/20/2015 0:00,21.9,16.1
Prado,4/21/2015 0:00,22.6,9.1
Prado,4/22/2015 0:00,22,10.5
Prado,4/23/2015 0:00,25.4,11.5
Prado,4/24/2015 0:00,24.4,10.6
Prado,4/25/2015 0:00,26.1,15.2
Prado,4/26/2015 0:00,27.4,13.7
Prado,4/27/2015 0:00,25.6,14.1
Prado,4/28/2015 0:00,20.8,18
Prado,4/29/2015 0:00,20,14.4
Prado,4/30/2015 0:00,18.6,13.7
Prado,5/1/2015 0:00,23.6,13
Prado,5/2/2015 0:00,18.8,16.1
Prado,5/3/2015 0:00,15,11.5
Prado,5/4/2015 0:00,17.8,6
Prado,5/5/2015 0:00,21.4,9.1
Prado,5/6/2015 0:00,15,10.2
Prado,5/7/2015 0:00,15.5,8.1
Prado,5/8/2015 0:00,21,8.5
Prado,5/9/2015 0:00,19.8,7.4
Prado,5/10/2015 0:00,17.6,11.1
Prado,5/11/2015 0:00,20.1,13.5
Prado,5/12/2015 0:00,20.9,11.1
Prado,5/13/2015 0:00,21,12.3
Prado,5/14/2015 0:00,22,13.1
Prado,5/15/2015 0:00,25.8,15.2
Prado,5/16/2015 0:00,26.9,14.4
Prado,5/17/2015 0:00,27,16.5
Prado,5/18/2015 0:00,27.8,15.8
Prado,5/19/2015 0:00,24.9,16.6
Prado,5/20/2015 0:00,26.6,15.6
Prado,5/21/2015 0:00,27.7,17.5
Prado,5/22/2015 0:00,28,18.1
Prado,5/23/2015 0:00,20.8,18.7
Prado,5/24/2015 0:00,16.6,14.9
Prado,5/25/2015 0:00,17.8,5.7
Prado,5/26/2015 0:00,17,7
Prado,5/27/2015 0:00,17.6,13.3
Prado,5/28/2015 0:00,17.7,8.6
Prado,5/29/2015 0:00,18.9,6.5
Prado,5/30/2015 0:00,17.7,8
Prado,5/31/2015 0:00,18.8,8.8
Prado,6/1/2015 0:00,20.9,10.2
Prado,6/2/2015 0:00,21.2,9.8
Prado,6/3/2015 0:00,21,14.6
Prado,6/4/2015 0:00,21,7.1
Prado,6/5/2015 0:00,25.6,11.7
Prado,6/6/2015 0:00,22,20.2
Prado,6/7/2015 0:00,19,9.6
Prado,6/8/2015 0:00,18.3,6.3
Prado,6/9/2015 0:00,15.8,8.4
Prado,6/10/2015 0:00,14.7,9.8
Prado,6/11/2015 0:00,14,5.4
Prado,6/12/2015 0:00,16.9,3.4
Prado,6/13/2015 0:00,16.6,4.8
Prado,6/14/2015 0:00,14.7,5.5
Prado,6/15/2015 0:00,14.1,6
Prado,6/16/2015 0:00,21,7.8
Prado,6/17/2015 0:00,14.8,8.5
Prado,6/18/2015 0:00,10.6,8.4
Prado,6/19/2015 0:00,11.8,1
Prado,6/20/2015 0:00,14.2,2.7
Prado,6/21/2015 0:00,15.2,5.2
Prado,6/22/2015 0:00,11.8,4.5
Prado,6/23/2015 0:00,11.2,8.3
Prado,6/24/2015 0:00,16.8,0.8
Prado,6/25/2015 0:00,21.5,10
Prado,6/26/2015 0:00,22.6,13
Prado,6/27/2015 0:00,23.7,13.5
Prado,6/28/2015 0:00,18.9,17
Prado,6/29/2015 0:00,17.6,13.5
Prado,6/30/2015 0:00,14.8,11.3
Prado,7/1/2015 0:00,13.3,9.4
Prado,7/2/2015 0:00,16.8,6.7
Prado,7/3/2015 0:00,12.8,6.2
Prado,7/4/2015 0:00,11.4,7.7
Prado,7/5/2015 0:00,14.7,1
Prado,7/6/2015 0:00,15.2,7.6
Prado,7/7/2015 0:00,17.8,2.3
Prado,7/8/2015 0:00,18.8,2.1
Prado,7/9/2015 0:00,18,4.6
Prado,7/10/2015 0:00,17.3,6.8
Prado,7/11/2015 0:00,14.2,11.2
Prado,7/12/2015 0:00,20.4,10.6
Prado,7/13/2015 0:00,11.6,11.2
Prado,7/14/2015 0:00,12.8,6.5
Prado,7/15/2015 0:00,13.4,1.8
Prado,7/16/2015 0:00,14.9,2
Prado,7/17/2015 0:00,18.5,2.9
Prado,7/18/2015 0:00,17.2,10.4
Prado,7/19/2015 0:00,15.7,11.1
Prado,7/20/2015 0:00,11.7,9.6
Prado,7/21/2015 0:00,10.4,2
Prado,7/22/2015 0:00,15.3,1.1
Prado,7/23/2015 0:00,16.4,3.8
Prado,7/24/2015 0:00,18.3,3.4
Prado,7/25/2015 0:00,22.3,9.8
Prado,7/26/2015 0:00,21,9
Prado,7/27/2015 0:00,20.1,10.7
Prado,7/28/2015 0:00,24.9,12.4
Prado,7/29/2015 0:00,19,14.5
Prado,7/30/2015 0:00,20.4,12
Prado,7/31/2015 0:00,20.4,16.8
Prado,8/1/2015 0:00,18.2,7.6
Prado,8/2/2015 0:00,18.4,11.1
Prado,8/3/2015 0:00,18.3,10.4
Prado,8/4/2015 0:00,15.8,6.6
Prado,8/5/2015 0:00,19.7,9.6
Prado,8/6/2015 0:00,20.4,16.1
Prado,8/7/2015 0:00,18.7,16.6
Prado,8/8/2015 0:00,23.2,13.8
Prado,8/9/2015 0:00,31.3,22.8
Prado,8/10/2015 0:00,15,14.5
Prado,8/11/2015 0:00,14,8.8
Prado,8/12/2015 0:00,13.1,11.8
Prado,8/13/2015 0:00,15,12.6
Prado,8/14/2015 0:00,12.9,12
Prado,8/15/2015 0:00,14,10.9
Prado,8/16/2015 0:00,17,6
Prado,8/17/2015 0:00,19.2,11.7
Prado,8/18/2015 0:00,17.4,13.4
Prado,8/19/2015 0:00,13.2,11.3
Prado,8/20/2015 0:00,16,7.7
Prado,8/21/2015 0:00,20.5,10.2
Prado,8/22/2015 0:00,21.9,13.4
Prado,8/23/2015 0:00,11.2,10.8
Prado,8/24/2015 0:00,13.6,8.5
Prado,8/25/2015 0:00,20.4,6.7
Prado,8/26/2015 0:00,15.4,14
Prado,8/27/2015 0:00,16.4,11
Prado,8/28/2015 0:00,22.6,8.8
Prado,8/29/2015 0:00,24.6,15
Prado,8/30/2015 0:00,25.2,13.1
Prado,8/31/2015 0:00,20.2,15
Prado,9/1/2015 0:00,12,8.4
Prado,9/2/2015 0:00,15.6,7.3
Prado,9/3/2015 0:00,14.4,9
Prado,9/4/2015 0:00,17.6,4.5
Prado,9/5/2015 0:00,17.9,7.6
Prado,9/6/2015 0:00,20.4,7.8
Prado,9/7/2015 0:00,18.9,9.1
Prado,9/8/2015 0:00,18.6,13.3
Prado,9/9/2015 0:00,15.2,8.6
Prado,9/10/2015 0:00,12.5,7.6
Prado,9/11/2015 0:00,9.6,5.9
Prado,9/12/2015 0:00,13.5,3.5
Prado,9/13/2015 0:00,19.8,7
Prado,9/14/2015 0:00,25.4,7
Prado,9/15/2015 0:00,24.4,15.2
Prado,9/16/2015 0:00,14.4,11.5
Prado,9/17/2015 0:00,17,5.5
Prado,9/18/2015 0:00,15.6,4.8
Prado,9/19/2015 0:00,19.9,8
Prado,9/20/2015 0:00,19.4,8.7
Prado,9/21/2015 0:00,15.7,13.5
Prado,9/22/2015 0:00,13.6,11.4
Prado,9/23/2015 0:00,14.2,12.5
Prado,9/24/2015 0:00,15.2,12.9
Prado,9/25/2015 0:00,15.8,12.4
Prado,9/26/2015 0:00,16.9,7.7
Prado,9/27/2015 0:00,19,8
Prado,9/28/2015 0:00,20.5,10.4
Prado,9/29/2015 0:00,16.7,9.6
Prado,9/30/2015 0:00,13.6,10.1
Prado,10/1/2015 0:00,22.1,7.2
Prado,10/2/2015 0:00,15.2,11
Prado,10/3/2015 0:00,12.8,7.6
Prado,10/4/2015 0:00,15.2,11
Prado,10/5/2015 0:00,20.7,9.2
Prado,10/6/2015 0:00,19,12.5
Prado,10/7/2015 0:00,16.1,13.7
Prado,10/8/2015 0:00,18.2,13.5
Prado,10/9/2015 0:00,15,12
Prado,10/10/2015 0:00,14.9,11.2
Prado,10/11/2015 0:00,15.4,12.5
Prado,10/12/2015 0:00,15,11.4
Prado,10/13/2015 0:00,20.4,6.4
Prado,10/14/2015 0:00,22.5,12
Prado,10/15/2015 0:00,18.5,14.1
Prado,10/16/2015 0:00,13.4,10
Prado,10/17/2015 0:00,13.4,10.1
Prado,10/18/2015 0:00,19.2,4.5
Prado,10/19/2015 0:00,19.8,11.5
Prado,10/20/2015 0:00,16.9,14.2
Prado,10/21/2015 0:00,21.8,10.4
Prado,10/22/2015 0:00,21.5,10.7
Prado,10/23/2015 0:00,13.6,11
Prado,10/24/2015 0:00,13.9,10.8
Prado,10/25/2015 0:00,17.3,13.8
Prado,10/26/2015 0:00,22.1,15
Prado,10/27/2015 0:00,22,15.5
Prado,10/28/2015 0:00,25.6,14.6
Prado,10/29/2015 0:00,23.3,19.1
Prado,10/30/2015 0:00,16.8,15.7
Prado,10/31/2015 0:00,16.6,11.5
Prado,11/1/2015 0:00,19.4,7.8
Prado,11/2/2015 0:00,19.4,10.1
Prado,11/3/2015 0:00,20.4,13.5
Prado,11/4/2015 0:00,18.3,13.9
Prado,11/5/2015 0:00,21.1,8.7
Prado,11/6/2015 0:00,23,10
Prado,11/7/2015 0:00,24.9,14.4
Prado,11/8/2015 0:00,26.4,14.4
Prado,11/9/2015 0:00,28.4,18.8
Prado,11/10/2015 0:00,27.4,19.6
Prado,11/11/2015 0:00,23.6,17.5
Prado,11/12/2015 0:00,23.7,10.6
Prado,11/13/2015 0:00,20.5,18.2
Prado,11/14/2015 0:00,24.4,16.1
Prado,11/15/2015 0:00,28.8,16.1
Prado,11/16/2015 0:00,26.8,16.1
Prado,11/17/2015 0:00,20.6,18.4
Prado,11/18/2015 0:00,20.4,18.6
Prado,11/19/2015 0:00,19.4,15.5
Prado,11/20/2015 0:00,17.8,13.5
Prado,11/21/2015 0:00,24,9.5
Prado,11/22/2015 0:00,23.2,13.4
Prado,11/23/2015 0:00,21.4,12.5
Prado,11/24/2015 0:00,22.6,10.5
Prado,11/25/2015 0:00,23,14.1
Prado,11/26/2015 0:00,24,15
Prado,11/27/2015 0:00,25.2,17.4
Prado,11/28/2015 0:00,22.5,16.5
Prado,11/29/2015 0:00,21.2,15.6
Prado,11/30/2015 0:00,25.8,13.4
Prado,12/1/2015 0:00,28.6,18.5
Prado,12/2/2015 0:00,25.1,15.4
Prado,12/3/2015 0:00,26.7,16
Prado,12/4/2015 0:00,24,19
Prado,12/5/2015 0:00,22.3,18.1
Prado,12/6/2015 0:00,17.4,13.6
Prado,12/7/2015 0:00,22.4,11
Prado,12/8/2015 0:00,29.9,15.4
Prado,12/9/2015 0:00,24.1,21.3
Prado,12/10/2015 0:00,29.6,15.2
Prado,12/11/2015 0:00,32.9,19.4
Prado,12/12/2015 0:00,32.2,23
Prado,12/13/2015 0:00,29.6,20.7
Prado,12/14/2015 0:00,24.9,18.8
Prado,12/15/2015 0:00,23.4,18.5
Prado,12/16/2015 0:00,28.2,14
Prado,12/17/2015 0:00,24.4,18.2
Prado,12/18/2015 0:00,23.4,17.4
Prado,12/19/2015 0:00,20.5,17.3
Prado,12/20/2015 0:00,24.8,12
Prado,12/21/2015 0:00,29.6,15.6
Prado,12/22/2015 0:00,23,20.4
Prado,12/23/2015 0:00,27.6,19.5
Prado,12/24/2015 0:00,27.7,20
Prado,12/25/2015 0:00,28.4,14.5
Prado,12/26/2015 0:00,30.5,15.9
Prado,12/27/2015 0:00,30.5,17.6
Prado,12/28/2015 0:00,34.6,20.5
Prado,12/29/2015 0:00,31.2,20.9
Prado,12/30/2015 0:00,25.8,21.6
Prado,12/31/2015 0:00,27.1,21
Prado,1/1/2016 0:00,26.7,21.4
Prado,1/2/2016 0:00,28.6,20.1
Prado,1/3/2016 0:00,28.4,19.6
Prado,1/4/2016 0:00,31.8,22
Prado,1/5/2016 0:00,28.8,23.4
Prado,1/6/2016 0:00,23.7,21
Prado,1/7/2016 0:00,23.8,18.8
Prado,1/8/2016 0:00,25.4,16.7
Prado,1/9/2016 0:00,26.8,17.9
Prado,1/10/2016 0:00,30.2,19
Prado,1/11/2016 0:00,28,17.5
Prado,1/12/2016 0:00,32.2,20.5
Prado,1/13/2016 0:00,26,20.2
Prado,1/14/2016 0:00,31.9,17.4
Prado,1/15/2016 0:00,29,17.3
Prado,1/16/2016 0:00,29.4,15
Prado,1/17/2016 0:00,33.5,21.6
Prado,1/18/2016 0:00,26,21
Prado,1/19/2016 0:00,27.8,15.8
Prado,1/20/2016 0:00,24.7,19
Prado,1/21/2016 0:00,30.2,19.1
Prado,1/22/2016 0:00,34.2,21.1
Prado,1/23/2016 0:00,25.6,22.6
Prado,1/24/2016 0:00,36.5,18.2
Prado,1/25/2016 0:00,26.2,23.7
Prado,1/26/2016 0:00,24.2,18.1
Prado,1/27/2016 0:00,24,17.1
Prado,1/28/2016 0:00,30.9,16.7
Prado,1/29/2016 0:00,28.1,21.4
Prado,1/30/2016 0:00,26.3,21
Prado,1/31/2016 0:00,24.3,20.7
Prado,2/1/2016 0:00,24,18
Prado,2/2/2016 0:00,26.6,16.6
Prado,2/3/2016 0:00,29.4,16.7
Prado,2/4/2016 0:00,28.9,16.4
Prado,2/5/2016 0:00,30.9,20.2
Prado,2/6/2016 0:00,30.4,21.2
Prado,2/7/2016 0:00,32.3,20.3
Prado,2/8/2016 0:00,30.1,22
Prado,2/9/2016 0:00,30,20.6
Prado,2/10/2016 0:00,29.3,20.1
Prado,2/11/2016 0:00,30.5,16
Prado,2/12/2016 0:00,37.1,22.7
Prado,2/13/2016 0:00,28.2,21.6
Prado,2/14/2016 0:00,29.1,20.9
Prado,2/15/2016 0:00,31.2,20.5
Prado,2/16/2016 0:00,34.7,21
Prado,2/17/2016 0:00,28,22.1
Prado,2/18/2016 0:00,29.5,20.5
Prado,2/19/2016 0:00,25.2,22.5
Prado,2/20/2016 0:00,25.3,17
Prado,2/21/2016 0:00,30.2,16.8
Prado,2/22/2016 0:00,31.4,20.6
Prado,2/23/2016 0:00,29.6,20.2
Prado,2/24/2016 0:00,31,20.5
Prado,2/25/2016 0:00,25.1,21.3
Prado,2/26/2016 0:00,24.6,17.5
Prado,2/27/2016 0:00,24.4,20.2
Prado,2/28/2016 0:00,26.9,15.6
Prado,2/29/2016 0:00,26,17.7
Prado,3/1/2016 0:00,20.2,17.8
Prado,3/2/2016 0:00,22.2,17.7
Prado,3/3/2016 0:00,25.1,18.6
Prado,3/4/2016 0:00,25.8,14.4
Prado,3/5/2016 0:00,22.2,19
Prado,3/6/2016 0:00,19.8,16.6
Prado,3/7/2016 0:00,22.4,17
Prado,3/8/2016 0:00,23.8,14.4
Prado,3/9/2016 0:00,23.8,18.4
Prado,3/10/2016 0:00,18.3,17
Prado,3/11/2016 0:00,21.6,17
Prado,3/12/2016 0:00,19.6,13.2
Prado,3/13/2016 0:00,25.2,11
Prado,3/14/2016 0:00,27.4,16
Prado,3/15/2016 0:00,29,18.6
Prado,3/16/2016 0:00,31.5,20.3
Prado,3/17/2016 0:00,32.4,20.5
Prado,3/18/2016 0:00,22.1,20.1
Prado,3/19/2016 0:00,19.9,17.4
Prado,3/20/2016 0:00,20.6,15.5
Prado,3/21/2016 0:00,21.7,17.2
Prado,3/22/2016 0:00,22.1,15
Prado,3/23/2016 0:00,25.3,13.4
Prado,3/24/2016 0:00,25.9,15.7
Prado,3/25/2016 0:00,21.4,17.4
Prado,3/26/2016 0:00,20.5,18.3
Prado,3/27/2016 0:00,20.1,17.5
Prado,3/28/2016 0:00,20.3,17.6
Prado,3/29/2016 0:00,21.8,17.2
Prado,3/30/2016 0:00,25.4,14.6
Prado,3/31/2016 0:00,27.4,16.2
Prado,4/1/2016 0:00,23.8,17.2
Prado,4/2/2016 0:00,21.8,15.7
Prado,4/3/2016 0:00,21.6,18.9
Prado,4/4/2016 0:00,21,17.5
Prado,4/5/2016 0:00,21.5,17
Prado,4/6/2016 0:00,19.9,18
Prado,4/7/2016 0:00,21.4,14
Prado,4/8/2016 0:00,21.3,16.6
Prado,4/9/2016 0:00,21.7,18.6
Prado,4/10/2016 0:00,19.8,17.4
Prado,4/11/2016 0:00,21.9,17
Prado,4/12/2016 0:00,21.8,17.1
Prado,4/13/2016 0:00,23,18
Prado,4/14/2016 0:00,24,17.7
Prado,4/15/2016 0:00,22.6,20.5
Prado,4/16/2016 0:00,21.3,20.5
Prado,4/17/2016 0:00,18.9,17
Prado,4/18/2016 0:00,18.6,14.6
Prado,4/19/2016 0:00,21.4,17.1
Prado,4/20/2016 0:00,20.8,12.2
Prado,4/21/2016 0:00,20.2,14.4
Prado,4/22/2016 0:00,19.9,10.5
Prado,4/23/2016 0:00,21.4,14.2
Prado,4/24/2016 0:00,20.8,15.6
Prado,4/25/2016 0:00,14.5,13.1
Prado,4/26/2016 0:00,14.2,11.1
Prado,4/27/2016 0:00,12.2,8.6
Prado,4/28/2016 0:00,12.1,9.2
Prado,4/29/2016 0:00,14.5,6.8
Prado,4/30/2016 0:00,12.9,11.1
Prado,5/1/2016 0:00,17,4.6
Prado,5/2/2016 0:00,16.2,7.8
Prado,5/3/2016 0:00,12.8,11.9
Prado,5/4/2016 0:00,15,3.9
Prado,5/5/2016 0:00,14.1,8.5
Prado,5/6/2016 0:00,13.7,10.9
Prado,5/7/2016 0:00,14.8,8.6
Prado,5/8/2016 0:00,19.2,10.7
Prado,5/9/2016 0:00,19.9,11
Prado,5/10/2016 0:00,16.2,13
Prado,5/11/2016 0:00,14.6,11.5
Prado,5/12/2016 0:00,13,11.2
Prado,5/13/2016 0:00,12.1,10.5
Prado,5/14/2016 0:00,16.3,6.2
Prado,5/15/2016 0:00,14.4,13
Prado,5/16/2016 0:00,12.2,10.9
Prado,5/17/2016 0:00,12.2,9.6
Prado,5/18/2016 0:00,12.6,9.5
Prado,5/19/2016 0:00,12.9,2.9
Prado,5/20/2016 0:00,13.4,6
Prado,5/21/2016 0:00,14,7.3
Prado,5/22/2016 0:00,13.2,10.8
Prado,5/23/2016 0:00,13.7,4.8
Prado,5/24/2016 0:00,16.5,4.7
Prado,5/25/2016 0:00,15.5,9.2
Prado,5/26/2016 0:00,15,10.1
Prado,5/27/2016 0:00,15.8,11.3
Prado,5/28/2016 0:00,15,12.6
Prado,5/29/2016 0:00,16.6,14
Prado,5/30/2016 0:00,13.8,11.9
Prado,5/31/2016 0:00,14.2,10.8
Prado,6/1/2016 0:00,12.2,9.5
Prado,6/2/2016 0:00,10.3,6.5
